0.49224123,0.84579164,0.08364305,0.09270952
0.7480302,0.31166172,0.26419017,0.3095746
0.5921934,0.4061486,0.106154926,0.2447596
0.6699812,0.2672387,0.1877221,0.13284947
0.016174883,0.010882683,0.013947721,0.018401733
0.002793139,0.053105466,0.033824902,0.0026627614
0.64281297,0.47917873,0.92989886,0.7040452
0.27132022,0.14069451,0.07738914,0.034401145
0.6447802,0.61454076,0.26122907,0.30492672
0.2655214,0.26377237,0.81984776,0.847786
0.16982579,0.1477126,0.5957426,0.9350463
0.20407256,0.33815292,0.22067077,0.23834875
0.94741195,0.8953169,0.8131897,0.7967798
0.8530725,0.5070785,0.91351974,0.9750254
0.08100523,0.09240217,0.21971057,0.15133443
0.8391593,0.875751,0.47387898,0.5645098
0.021372024,0.011903869,0.0132007515,0.014353601
0.1215397,0.114390686,0.051615328,0.040095337
0.3082228,0.21876107,0.011690511,0.07991048
0.33766162,0.87767863,0.7669391,0.4957208
0.898655,0.7861979,0.88459474,0.6161501
0.5437819,0.6153358,0.50831735,0.54924077
0.7147259,0.6082162,0.76789254,0.9162377
0.74723613,0.5031021,0.9046991,0.7282069
0.16658482,0.23637293,0.20381093,0.27141023
0.13552865,0.10511739,0.011594204,0.07919612
0.09114143,0.07542585,0.119696036,0.18801557
0.9036055,0.9543563,0.6424623,0.4639715
0.11399206,0.07696586,0.16073279,0.20381834
0.5197263,0.9179272,0.32192373,0.1805797
0.9105045,0.94987667,0.6355317,0.54158187
0.6064039,0.68792236,0.99489874,0.94702715
0.124007635,0.09651728,0.24156521,0.17104822
0.3904081,0.39188743,0.63233685,0.6327563
0.02005482,0.0048224507,0.03738299,0.0024325666
0.42261603,0.30432755,0.7353182,0.59324473
0.7854705,0.62639785,0.60238755,0.56280047
0.7947165,0.77806497,0.7632488,0.6461401
0.66512954,0.8088131,0.8583709,0.86023426
0.2935877,0.5281233,0.7023551,0.5183641
0.687057,0.6743009,0.1687475,0.14246947
0.32976556,0.25743276,0.3485755,0.22700389
0.43551812,0.76187575,0.771427,0.90229017
0.33368728,0.4979647,0.3677073,0.5652543
0.7697997,0.47738734,0.8238691,0.77468264
0.27701586,0.29872513,0.81278336,0.97361356
0.6327705,0.6426491,0.66354996,0.506158
0.7095939,0.55797935,0.58857703,0.59597975
0.13962848,0.13944049,0.014825099,0.11820643
0.0974644,0.025936099,0.017655358,0.008982748
0.12063695,0.18242745,0.03275041,0.03590944
0.2095569,0.33523655,0.46113744,0.42808774
0.06884714,0.104762204,0.24437822,0.21768995
0.27285653,0.24556346,0.75766784,0.86274046
0.98594356,0.78232384,0.9095428,0.90239114
0.5625662,0.49604687,0.35137337,0.36297008
0.50694954,0.73834974,0.38634005,0.42221576
0.20870268,0.50526285,0.57140785,0.49346673
0.59816015,0.69515795,0.23809308,0.39349568
0.47952974,0.7395294,0.38987285,0.24400033
0.69520265,0.94833225,0.7336585,0.537362
0.028994156,0.053328916,0.04112197,0.07589834
0.5042369,0.25848824,0.65555245,0.73648745
0.2571276,0.5194728,0.5187039,0.6084561
0.6567112,0.6118616,0.45848057,0.41803753
0.57339615,0.5014415,0.93882614,0.66444093
0.5834351,0.50102705,0.6511977,0.8011879
0.343206,0.9399959,0.26210648,0.25630775
0.34072587,0.30915162,0.5783054,0.5984024
0.4292091,0.6924053,0.23292133,0.18801162
0.37190464,0.3006381,0.53578085,0.6319595
0.112773895,0.09803966,0.08830939,0.12322919
0.8891434,0.83335066,0.560959,0.935015
0.78475004,0.72644615,0.34124714,0.2861887
0.46488658,0.49173632,0.44179192,0.3821828
0.11025758,0.066998735,0.003488525,0.019347886
0.21481104,0.19457126,0.07583539,0.10246705
0.6769519,0.79223585,0.6886713,0.77362424
0.9207161,0.497279,0.8232339,0.809411
0.62802863,0.7096414,0.32569996,0.5160194
0.9746044,0.7975712,0.84255755,0.99987674
0.25106794,0.31737253,0.90434915,0.5170196
0.010164577,0.0390305,0.23925537,0.21518023
0.74612963,0.44976696,0.14912991,0.15112376
0.67011577,0.4364006,0.26315194,0.18882087
0.3676356,0.56752026,0.28239205,0.42951664
0.15841803,0.38854867,0.2992352,0.30398187
0.6255386,0.7833389,0.3923656,0.31411678
0.68514997,0.46665183,0.17143103,0.123551786
0.43481648,0.4933382,0.4845708,0.4023937
0.74422204,0.4712899,0.33890256,0.25475144
0.7442903,0.6466502,0.24785247,0.20614865
0.6637317,0.39565966,0.28074864,0.24957202
0.7995082,0.6899559,0.95621383,0.79089856
0.35356805,0.26714492,0.24725062,0.1767166
0.21425794,0.14861888,0.5142709,0.39198208
0.27745578,0.15568179,0.94150305,0.6125521
0.4241312,0.7672723,0.15855716,0.29507616
0.79283816,0.5106091,0.36576408,0.59404975
0.89895874,0.9762804,0.5990443,0.77378696
0.7983388,0.9150069,0.9739346,0.8299538
0.4221677,0.63928205,0.21918255,0.33541957
0.50115365,0.6374886,0.78647983,0.7252226
0.6456471,0.36984396,0.8127526,0.8951655
0.003931104,0.040871844,0.021802627,0.017218001
0.4564717,0.4717624,0.4587187,0.39489672
0.38702103,0.27415916,0.3461829,0.20198977
0.78751534,0.62059605,0.49506676,0.53160775
0.14535181,0.122968346,0.24928792,0.24695085
0.63573647,0.8031768,0.49878833,0.37319642
0.52843046,0.8053012,0.73867124,0.76711684
0.11664846,0.102312945,0.40903094,0.3738982
0.19867627,0.2577045,0.88412637,0.89710826
0.85948527,0.9306007,0.98416495,0.9420053
0.5275776,0.60859066,0.9247245,0.7875333
0.30246246,0.52973545,0.5680299,0.623169
0.42367315,0.33528617,0.18573911,0.14532344
0.4633203,0.88406026,0.489808,0.4848319
0.14250226,0.37896103,0.53118634,0.6992089
0.59499896,0.86647725,0.17599817,0.18677212
0.8410891,0.78734434,0.73099244,0.8230144
0.608099,0.7789638,0.9738789,0.9150029
0.4745109,0.6803455,0.14630218,0.29463965
0.070811965,0.02329189,0.01852214,0.029074294
0.5827329,0.932757,0.6337133,0.5903299
0.17468062,0.14364353,0.39241394,0.3334616
0.19692694,0.18785678,0.10380063,0.14690042
0.17553443,0.08587875,0.35004553,0.35965005
0.21277699,0.113492556,0.3541085,0.21109924
0.7431446,0.955958,0.82430553,0.7685194
0.26143944,0.21922195,0.6898184,0.7695868
0.15205847,0.14516322,0.4713618,0.58843255
0.8846993,0.8570259,0.51802945,0.986236
0.1436336,0.4599059,0.65787685,0.47891733
0.67212266,0.9781536,0.5394028,0.51434934
0.03492309,0.051651306,0.19330882,0.23199245
0.05124128,0.035983372,0.030489478,0.06616778
0.6814951,0.57879555,0.27199483,0.26154584
0.66349655,0.5969936,0.97182417,0.9674419
0.034353446,0.045451764,0.033220977,0.032776102
0.22956656,0.17384864,0.21677259,0.21478248
0.3625479,0.29003397,0.6099005,0.91874766
0.088190734,0.11271519,0.9417315,0.73830473
0.5571012,0.3376661,0.8502294,0.97384244
0.66456246,0.5043547,0.7240922,0.6370261
0.42692432,0.8477037,0.57688624,0.587887
0.9584795,0.48841208,0.8321555,0.4621552
0.9155091,0.38175815,0.67837346,0.8964389
0.5569616,0.28496575,0.5386158,0.35900426
0.588761,0.8749748,0.663427,0.57112586
0.08326996,0.048346307,0.06572405,0.048106566
0.30730397,0.27479845,0.867067,0.45883608
0.1820549,0.21167795,0.18698773,0.22234118
0.631179,0.5793188,0.6444488,0.66657186
0.80154765,0.8627645,0.9599209,0.54650676
0.6369348,0.41071868,0.97818744,0.898268
0.46184978,0.41362625,0.08140036,0.0925318
0.9625174,0.90605336,0.74935514,0.9533734
0.5070743,0.6263083,0.886761,0.97094125
0.19117214,0.21791017,0.6461769,0.6901481
0.5385414,0.44740862,0.9015201,0.75497705
0.25026685,0.25081778,0.39908955,0.5637509
0.12996894,0.097561285,0.1461077,0.20706755
0.35794136,0.5712628,0.5258714,0.5852892
0.016269792,0.035661377,0.31502047,0.36929667
0.73103845,0.8197561,0.822013,0.8091264
0.011588606,0.029189665,0.0063301693,0.01910794
0.36743346,0.34954688,0.73350894,0.40326282
0.3469862,0.5820531,0.11477756,0.20490341
0.67269653,0.2513277,0.28032035,0.19450626
0.04269171,0.03671946,0.2136955,0.105306625
0.115231544,0.19007272,0.0892238,0.08482681
0.60576016,0.57233065,0.47967732,0.46187428
0.651372,0.96833116,0.68985695,0.7323978
0.7657577,0.4325951,0.94770485,0.8688629
0.035408635,0.050791893,0.033695392,0.017906014
0.45764625,0.63828886,0.5279578,0.6442736
0.20599699,0.41061762,0.14779724,0.11557755
0.6526577,0.7677168,0.92979735,0.9395538
0.51793075,0.30087164,0.89795995,0.73920655
0.27127424,0.3224631,0.10323471,0.089901485
0.56833607,0.4783693,0.17324927,0.13882363
0.9416323,0.65539265,0.6851522,0.7407414
0.24003866,0.25190106,0.2993271,0.17120859
0.49456745,0.13334106,0.6009093,0.5986751
0.2512864,0.28775775,0.3610516,0.4011118
0.63864386,0.5023029,0.540423,0.4881401
0.26300886,0.2962079,0.12533957,0.11632893
0.6712431,0.4852064,0.81876004,0.8270536
0.76388884,0.5142473,0.29572687,0.33532244
0.7295717,0.7194743,0.96375096,0.84494126
0.006646779,0.018913332,0.10986685,0.09488084
0.001717989,0.021324214,0.018541533,0.020555466
0.22299549,0.8237669,0.16152573,0.11532625
0.5196146,0.5612258,0.7534979,0.9245733
0.8494384,0.58380437,0.93731445,0.9462303
0.55760825,0.49877316,0.5077168,0.4899397
0.055259105,0.03135838,0.09179971,0.08784472
0.84973466,0.6788688,0.37945318,0.41077307
0.029518476,0.016462704,0.02210889,0.015624333
0.8913639,0.4280637,0.51008797,0.45499924
0.16586679,0.35280743,0.7376399,0.90880316
0.9315791,0.65627754,0.5966529,0.7031898
0.69181573,0.6405604,0.868284,0.8427864
0.391331,0.42617053,0.47281533,0.43449935
0.2486319,0.28456455,0.08985089,0.066284955
0.81977946,0.60275847,0.06949729,0.059880782
0.6761673,0.47496307,0.45191655,0.534198
0.09512796,0.119098514,0.42302784,0.4383605
0.09858599,0.10348128,0.015252562,0.028678419
0.3383163,0.3469981,0.5677038,0.5898494
0.37170324,0.77221745,0.47299826,0.43871278
0.59794396,0.28473967,0.55301064,0.619618
0.87845016,0.69738334,0.6004376,0.666208
0.68209696,0.36359644,0.99174917,0.9559105
0.053810753,0.11900413,0.13535236,0.109604135
0.6312856,0.6448948,0.33596662,0.34372967
0.05453121,0.16579667,0.17405069,0.30108136
0.08067311,0.062324252,0.021086276,0.03551917
0.6118589,0.8501429,0.43475068,0.49480695
0.5258302,0.45827612,0.66206163,0.67736846
0.42607158,0.61393195,0.7782634,0.5455859
0.36198533,0.2809642,0.5991914,0.56921935
0.48600525,0.6227272,0.8042024,0.8288798
0.8476392,0.8155912,0.72705346,0.55582345
0.7853503,0.6608684,0.84352946,0.8538377
0.9605983,0.53875595,0.6219652,0.68750876
0.46960717,0.70024985,0.38726547,0.24325769
0.9701208,0.9986789,0.98768425,0.87302655
0.5712478,0.5150339,0.8436778,0.97637033
0.33500758,0.4514087,0.532649,0.3990809
0.32564136,0.29774407,0.3934907,0.5229567
0.16500837,0.1937454,0.081804134,0.12795065
0.36227405,0.8689841,0.18718542,0.24527538
0.47770593,0.33390585,0.46379626,0.65360427
0.6751552,0.762817,0.69643825,0.7890156
0.48872536,0.29085565,0.14785823,0.12300703
0.59412414,0.3381502,0.6024812,0.6761919
0.3859345,0.32524088,0.6521269,0.7980039
0.7670832,0.63058144,0.96641874,0.7067631
0.8756951,0.94682986,0.7632974,0.9876674
0.46675947,0.2037086,0.036768213,0.10108444
0.212254,0.27027473,0.37436903,0.3876383
0.95658183,0.6105524,0.8721675,0.7846765
0.8073919,0.91005224,0.6944849,0.96205765
0.0740633,0.022140726,0.056689806,0.0454566
0.5991259,0.64227283,0.41590464,0.41756934
0.94251436,0.67762893,0.35215643,0.35590124
0.31868675,0.23546945,0.26272216,0.21858312
0.44241616,0.31697354,0.7975677,0.8333902
0.0993308,0.11916991,0.072196655,0.06405584
0.22993745,0.42106253,0.9517192,0.7873174
0.27281842,0.257692,0.63774264,0.81012523
0.037299275,0.06468512,0.017608652,0.033154584
0.36708194,0.2736218,0.29474866,0.73995703
0.5802529,0.6618534,0.4276614,0.35546076
0.7764824,0.44959518,0.6062374,0.6182751
0.45415866,0.97599477,0.22792308,0.2160922
0.30643207,0.3241966,0.061419584,0.07078874
0.6199539,0.3276134,0.7610431,0.7737097
0.5391009,0.78232384,0.79662335,0.5043764
0.99181265,0.9073986,0.39632016,0.52038866
0.422791,0.321637,0.17998144,0.10322881
0.50036424,0.29198757,0.9519526,0.8741278
0.64291227,0.5133331,0.45946145,0.2985696
0.9395991,0.6896127,0.6248012,0.59606
0.4130473,0.124179214,0.27316236,0.4066434
0.35559848,0.254302,0.22926526,0.28835344
0.046021514,0.0012571705,0.18013833,0.14222941
0.66364187,0.9464262,0.29464757,0.32180786
0.5371111,0.4499462,0.66248375,0.9891875
0.13661936,0.07267172,0.107510775,0.062683724
0.3737185,0.57850146,0.72492284,0.89170617
0.83439475,0.36992288,0.8406161,0.73980117
0.65119416,0.36468592,0.14477193,0.16409045
0.8428852,0.9210393,0.67309403,0.7089225
0.39288262,0.7440552,0.3405204,0.260417
0.6530036,0.46890658,0.64761335,0.97029567
0.38178813,0.34922722,0.7154366,0.47980636
0.84920317,0.8980984,0.84788656,0.82033324
0.08699249,0.08585804,0.08965418,0.05361561
0.7555141,0.8897748,0.36854452,0.36129647
0.19562264,0.23184472,0.96418804,0.89951503
0.51422197,0.38372928,0.13739274,0.10914993
0.6895711,0.8333863,0.34253827,0.31532523
0.41910845,0.32040173,0.13853045,0.11984798
0.14332041,0.12316316,0.08997191,0.11332875
0.47422993,0.27951205,0.478016,0.6861266
0.0961185,0.08242514,0.0042081396,0.031707123
0.77063406,0.41181228,0.4794575,0.35656297
0.028533762,0.037472993,0.06694331,0.052531715
0.035092123,0.03159017,0.046763875,0.002651426
0.8928357,0.51948863,0.531699,0.5470887
0.6403658,0.67582643,0.14898276,0.3451688
0.9702766,0.8459937,0.6681792,0.9036114
0.42485565,0.32356763,0.45579535,0.52456677
0.5316464,0.80748695,0.84113747,0.9076207
0.15691546,0.3808366,0.035916172,0.002460625
0.369821,0.5701076,0.8695216,0.5982246
0.0032531843,0.008465264,0.051936124,0.0062606386
0.84265274,0.83758974,0.7601969,0.7630824
0.67770684,0.9415199,0.27403307,0.2930993
0.38581577,0.53605723,0.83398086,0.98044646
0.5059232,0.49199367,0.59735864,0.58591855
0.4464765,0.39189586,0.020634148,0.010376566
0.44840544,0.9357484,0.13680153,0.15210742
0.035434045,0.1895963,0.1684741,0.16837506
0.98552346,0.39282537,0.3821826,0.49115458
0.86041665,0.89611906,0.30970198,0.28021252
0.18042988,0.27747792,0.02136272,0.035907913
0.65516967,0.6014168,0.35794282,0.39341003
0.32095948,0.83804387,0.5845137,0.7015047
0.4762942,0.3693454,0.98467577,0.84915197
0.24833283,0.38640252,0.23000382,0.20608798
0.34766844,0.2208719,0.73888713,0.53444743
0.09636976,0.06657348,0.09694173,0.050501086
0.59989536,0.6082951,0.21567658,0.20311186
0.33364883,0.18492435,0.42095253,0.8662971
0.6760308,0.82056475,0.6706491,0.46643665
0.7154217,0.41038862,0.8420281,0.71429414
0.7088349,0.52131695,0.51050854,0.5649221
0.13325576,0.36631483,0.097055435,0.15010637
0.21802142,0.29024202,0.38768947,0.47056085
0.91845,0.9845713,0.893156,0.77957547
0.28979504,0.3772678,0.69587237,0.8110338
0.24183731,0.67407537,0.46780217,0.50340724
0.19548331,0.20261323,0.088055156,0.07539946
0.58210695,0.31118566,0.22050358,0.16663955
0.80861586,0.32460508,0.9145496,0.9376086
0.8294079,0.997406,0.9556393,0.9995934
0.18829669,0.201889,0.003703451,0.017215835
0.4286558,0.15019976,0.30969197,0.37287757
0.50204575,0.5449446,0.27716714,0.29773661
0.74514216,0.8138891,0.40091047,0.48908308
0.3375489,0.6715268,0.8065928,0.703848
0.02507119,0.05391997,0.038133062,0.015784476
0.30642805,0.10079303,0.8929236,0.58931464
0.23654044,0.19448781,0.41715625,0.28590775
0.06927808,0.006374015,0.006597802,0.029680422
0.9107546,0.7312157,0.8300665,0.9264712
0.050410476,0.05064199,0.18066876,0.16007619
0.50231034,0.2701423,0.49626696,0.4678619
0.43952066,0.36594203,0.9663627,0.7348762
0.12937404,0.20829651,0.44000283,0.52837116
0.8282756,0.992316,0.23122936,0.21446505
0.28288415,0.22446412,0.66723305,0.8155918
0.019349132,0.020292718,0.07882951,0.045215998
0.54138696,0.9809795,0.16089773,0.14768869
0.043236513,0.121691756,0.042850334,0.074016504
0.96709895,0.3438747,0.6107253,0.6773142
0.21560243,0.26776153,0.7715452,0.7815121
0.7472639,0.8103865,0.6494802,0.6149671
0.5845111,0.7870375,0.96776354,0.9658479
0.7264998,0.7436132,0.77590245,0.7618321
0.14776982,0.25168377,0.07809342,0.16022624
0.090583265,0.12290056,0.39636427,0.44882104
0.8995586,0.9153914,0.463877,0.5246719
0.8094478,0.58590406,0.5964835,0.3686341
0.004207898,0.027276149,0.018972822,0.0050838282
0.96315336,0.7357768,0.9425145,0.9117063
0.040384423,0.056595966,0.6771688,0.733122
0.5271949,0.45267263,0.4606753,0.45169502
0.35587257,0.91855335,0.3176468,0.5026925
0.03377892,0.05699784,0.44363883,0.35419962
0.41734082,0.41553938,0.19828355,0.27984014
0.14929523,0.2540998,0.79618716,0.6017931
0.119647585,0.12126275,0.057050835,0.036887396
0.22836615,0.36364898,0.039328836,0.08218111
0.40812054,0.33055207,0.22442666,0.19548386
0.5435601,0.933572,0.869858,0.8129635
0.4659864,0.57384735,0.6309888,0.5826411
0.7228247,0.6408239,0.61795473,0.6974237
0.39553267,0.9855513,0.5538253,0.49974602
0.5327187,0.52650917,0.24233493,0.5418197
0.032585863,0.04951764,0.07450227,0.03446853
0.4255312,0.8254095,0.8564058,0.9635189
0.9865127,0.7235565,0.7377951,0.50826937
0.93245506,0.3628841,0.5630481,0.7001189
0.9189726,0.8433869,0.67775947,0.72066396
0.57755256,0.7285953,0.48117927,0.49517944
0.3209239,0.3292491,0.27680883,0.3354408
0.71081406,0.9380243,0.74153554,0.8228124
0.24149197,0.66005194,0.29492548,0.22408019
0.41767913,0.41133612,0.8668202,0.55842185
0.8753309,0.6044053,0.5168651,0.4121318
0.26174906,0.35136494,0.82929987,0.76902497
0.050944787,0.04763694,0.02186035,0.12479998
0.070210345,0.08849026,0.20287128,0.11133155
0.7100082,0.61788744,0.2907888,0.30197954
0.67798406,0.9578097,0.97854334,0.91981566
0.9780013,0.8638349,0.7575663,0.6763717
0.8199282,0.8975864,0.9087819,0.71533364
0.35514677,0.8544151,0.77090234,0.9190137
0.45986184,0.7604931,0.3881096,0.6196493
0.08224656,0.118982054,0.06476356,0.056533936
0.4677672,0.6250289,0.5867889,0.40009272
0.41897702,0.41880137,0.9987419,0.8765033
0.78259623,0.64721644,0.32043537,0.30471256
0.016893936,0.028806161,0.061367396,0.051107336
0.41340244,0.47854337,0.97037435,0.71907413
0.6785358,0.88031,0.25212514,0.3333983
0.07334168,0.051006574,0.060117282,0.01751852
0.93957615,0.7123966,0.692751,0.6977015
0.25727007,0.18141007,0.9525589,0.809957
0.100659765,0.13010709,0.7459355,0.61191344
0.036651105,0.0079384,0.064310916,0.046834078
0.20132232,0.24641182,0.58889085,0.58447117
0.473269,0.748109,0.5834565,0.46221492
0.05179952,0.0063039367,0.03814311,0.029321803
0.62676907,0.49697968,0.7049131,0.9646088
0.6512763,0.18842112,0.80163217,0.6664768
0.44440776,0.15835589,0.25872704,0.17209467
0.56429255,0.77867067,0.6570269,0.6157441
0.43059883,0.5219565,0.49018762,0.5128693
0.026227057,0.014021982,0.03535804,0.021060754
0.60673267,0.5550796,0.9602381,0.89900476
0.044580236,0.02141766,0.01786704,0.07025359
0.0631387,0.040355947,0.8748261,0.6146675
0.22765543,0.39541647,0.1552423,0.12160123
0.8394122,0.42092344,0.6916894,0.42241856
0.5584897,0.6791786,0.37234572,0.37601513
0.9367742,0.51519114,0.6301225,0.58769035
0.6296207,0.9707843,0.37698042,0.3583002
0.8224779,0.6079922,0.13746616,0.15776786
0.31824774,0.21424727,0.44536173,0.43533623
0.5727746,0.4073889,0.6051835,0.78039914
0.19470893,0.2325397,0.42608652,0.4616446
0.43652758,0.87754226,0.5191787,0.8862261
0.64555335,0.85713875,0.32864183,0.35993728
0.44477722,0.46033,0.22986399,0.20774542
0.3696573,0.45660466,0.74731445,0.75785
0.7485465,0.67385,0.8924503,0.76861376
0.76523197,0.7318586,0.33085066,0.31022125
0.57244706,0.7079434,0.82661045,0.7928365
0.50404364,0.4020921,0.7081052,0.9042295
0.71117204,0.93992966,0.7028688,0.94088405
0.83452135,0.74165076,0.7967798,0.83288497
0.07237765,0.17305717,0.1862536,0.26067165
0.12574206,0.07994352,0.54602265,0.7250984
0.93669355,0.25022173,0.1680652,0.18460126
0.025351355,0.057478867,0.71126235,0.67383516
0.5193394,0.5487132,0.30687875,0.2131386
0.73883456,0.9082499,0.7629652,0.60193104
0.9128252,0.63574994,0.7655523,0.60269934
0.5637238,0.6233955,0.95411545,0.85265124
0.7860757,0.6180241,0.9251465,0.9822643
0.55939674,0.4415909,0.16367392,0.22540708
0.8829801,0.37567237,0.22075205,0.2947498
0.46054113,0.9670405,0.51164025,0.6805633
0.0015832827,0.020106291,0.016537149,0.058539428
0.83597976,0.97296613,0.8830277,0.9276773
0.9716029,0.58966196,0.9055277,0.9329421
0.3725108,0.69483364,0.5042535,0.42681175
0.13677071,0.16605783,0.48248917,0.37818915
0.8647998,0.6234348,0.65984416,0.7979796
0.41502234,0.3075371,0.54910344,0.9321632
0.8769561,0.65735817,0.6043482,0.7926308
0.5468545,0.3761904,0.6044112,0.8842938
0.34006494,0.17411675,0.015664179,0.05169078
0.011803306,0.03270414,0.062113956,0.040430732
0.14009461,0.19803675,0.16810362,0.22577669
0.22625354,0.6298196,0.3424484,0.26235083
0.1456296,0.25131702,0.79109466,0.56325597
0.37018505,0.63137543,0.27292138,0.25820288
0.8274571,0.6950646,0.91810787,0.80363524
0.032321446,0.045322336,0.06695332,0.055759963
0.17453918,0.17735748,0.2569883,0.16721456
0.7263582,0.94305885,0.19177425,0.23388174
0.59994996,0.65370286,0.6433476,0.6185701
0.60897976,0.2027703,0.10252527,0.08809128
0.87205595,0.40061033,0.93543226,0.82769144
0.22207515,0.3962848,0.20668636,0.088921845
0.11778377,0.18607344,0.22912621,0.24110974
0.48254147,0.21990046,0.3810744,0.525965
0.49821874,0.42731264,0.5290874,0.61804956
0.5803429,0.3033602,0.14839745,0.24425869
0.6260503,0.84662074,0.8787913,0.9878094
0.55656147,0.5010939,0.14692779,0.14967112
0.12675436,0.16852453,0.42474818,0.33627445
0.31381524,0.34631068,0.8931593,0.85272753
0.98883384,0.95734304,0.99664557,0.89198655
0.46441755,0.91853803,0.8010444,0.9690581
0.84521097,0.7980558,0.45857066,0.5066159
0.81329453,0.53136927,0.4258983,0.46066484
0.64594,0.8946503,0.36336663,0.44134766
0.3367066,0.22716783,0.10751838,0.128844
0.6872504,0.6770525,0.72164005,0.73633146
0.12374615,0.06342287,0.9729232,0.9087251
0.55545264,0.5228245,0.0946497,0.12221776
0.34832567,0.46592942,0.9506575,0.82816315
0.82729113,0.64981407,0.8217366,0.8393404
0.8912748,0.85153234,0.5179545,0.7112886
0.5585595,0.5040024,0.2365692,0.24970283
0.36075702,0.4324371,0.95060414,0.66840017
0.52125293,0.8796383,0.9957256,0.85181755
0.35542938,0.25778186,0.15495905,0.21163583
0.60505855,0.6637225,0.94204766,0.990342
0.38557306,0.3856102,0.13306256,0.1258839
0.3237289,0.36284307,0.40402436,0.3995451
0.463997,0.8991363,0.08024043,0.11738503
0.0676634,0.036683556,0.49816388,0.75067234
0.47461343,0.44907084,0.6436632,0.7535518
0.89224637,0.670341,0.55541146,0.5324739
0.04492057,0.08335009,0.11272702,0.08526547
0.96689034,0.7967266,0.79071504,0.65410143
0.15341042,0.104732275,0.6004865,0.58260053
0.5571044,0.75674754,0.43930414,0.43071905
0.3253998,0.4000555,0.30598393,0.27378914
0.023817211,0.025257893,0.021527227,0.018010149
0.007184944,0.055206083,0.041080914,0.0114513235
0.011009995,0.0025955238,0.19647305,0.2753675
0.12140595,0.15624125,0.34141687,0.38214943
0.74466896,0.83912903,0.5889993,0.58380055
0.27897367,0.23831339,0.38739786,0.37007403
0.30999678,0.952761,0.6099062,0.6432158
0.8984254,0.62889934,0.92083395,0.7282122
0.96385473,0.79918975,0.44686964,0.42174235
0.3355845,0.67802185,0.06786809,0.072861165
0.646285,0.997546,0.69575745,0.5126161
0.07233837,0.0697831,0.023067042,0.0014262558
0.5958616,0.6767237,0.82151306,0.86782986
0.26924598,0.1470828,0.096314125,0.108582795
0.76159585,0.3966309,0.3774354,0.44022095
0.3998074,0.6327131,0.41423643,0.3389243
0.03750907,0.07484937,0.23325859,0.18290885
0.40400118,0.6953523,0.853101,0.8076582
0.05356123,0.056581315,0.19017756,0.1515566
0.576816,0.27375624,0.18657917,0.20953235
0.5046759,0.39244968,0.32944956,0.58124334
0.4300626,0.3916652,0.41784656,0.36466008
0.014856733,0.020752983,0.016068818,0.032412697
0.23026156,0.32906052,0.80505395,0.57929015
0.37648496,0.5596779,0.96692723,0.9119295
0.8529297,0.7056036,0.86775404,0.96708834
0.48302162,0.36616576,0.6790746,0.7125243
0.83997625,0.5080092,0.9704312,0.9530237
0.044969186,0.014988455,0.03186641,0.080864795
0.85819554,0.87104553,0.9952854,0.9948949
